Date, Open, High, Low, Close
2004-03-09, 4542.01, 4552.60, 4529.20, 4542.01
2004-03-08, 4553.75, 4562.00, 4543.50, 4553.75
2004-03-05, 4547.08, 4566.20, 4521.50, 4547.08
2004-03-04, 4559.07, 4562.80, 4524.70, 4559.07
2004-03-03, 4525.13, 4539.30, 4508.10, 4525.13
2004-03-02, 4540.11, 4559.20, 4522.70, 4540.11
2004-03-01, 4537.00, 4540.70, 4493.20, 4537.00
2004-02-27, 4492.21, 4556.90, 4492.20, 4492.21
2004-02-26, 4515.89, 4526.90, 4500.50, 4515.89
2004-02-25, 4507.55, 4513.90, 4478.70, 4507.55
2004-02-24, 4496.76, 4537.50, 4476.70, 4496.76
2004-02-23, 4524.31, 4556.40, 4520.70, 4524.31
2004-02-20, 4515.04, 4549.60, 4499.20, 4515.04
2004-02-19, 4515.57, 4517.30, 4444.80, 4515.57
2004-02-18, 4442.90, 4468.90, 4442.90, 4442.90
2004-02-17, 4461.49, 4465.00, 4397.30, 4461.49
2004-02-16, 4408.12, 4412.90, 4389.90, 4408.12
2004-02-13, 4412.01, 4423.90, 4379.80, 4412.01
2004-02-12, 4377.73, 4416.40, 4370.20, 4377.73
2004-02-11, 4396.05, 4416.00, 4377.30, 4396.05
2004-02-10, 4404.95, 4432.10, 4400.80, 4404.95
2004-02-09, 4434.42, 4436.80, 4404.20, 4434.42
2004-02-06, 4402.72, 4407.50, 4384.10, 4402.72
2004-02-05, 4384.35, 4404.00, 4378.40, 4384.35
2004-02-04, 4398.46, 4409.30, 4369.10, 4398.46
2004-02-03, 4390.58, 4392.10, 4357.40, 4390.58
2004-02-02, 4381.37, 4411.60, 4366.90, 4381.37
2004-01-30, 4390.68, 4436.20, 4390.70, 4390.68
2004-01-29, 4411.53, 4466.70, 4410.20, 4411.53
2004-01-28, 4468.12, 4474.20, 4426.80, 4468.12
2004-01-27, 4447.00, 4479.50, 4444.80, 4447.00
2004-01-26, 4445.48, 4482.50, 4432.90, 4445.48
2004-01-23, 4460.81, 4483.00, 4438.60, 4460.81
2004-01-22, 4476.79, 4531.40, 4476.80, 4476.79
2004-01-21, 4511.18, 4511.20, 4486.90, 4511.18
2004-01-20, 4499.27, 4527.50, 4498.50, 4499.27
2004-01-19, 4518.14, 4526.30, 4487.70, 4518.14
2004-01-16, 4487.88, 4491.70, 4457.20, 4487.88
2004-01-15, 4456.08, 4474.00, 4443.30, 4456.08
2004-01-14, 4461.39, 4464.50, 4431.10, 4461.39
2004-01-13, 4440.14, 4477.40, 4436.60, 4440.14
2004-01-12, 4449.61, 4466.00, 4443.40, 4449.61
2004-01-09, 4466.29, 4495.80, 4445.10, 4466.29
2004-01-08, 4494.17, 4520.10, 4480.00, 4494.17
2004-01-07, 4472.97, 4512.10, 4466.20, 4472.97
2004-01-06, 4505.22, 4522.90, 4489.90, 4505.22
2004-01-05, 4513.25, 4515.20, 4494.90, 4513.25
2004-01-02, 4510.18, 4518.00, 4477.80, 4510.18
2003-12-31, 4476.87, 4491.80, 4470.70, 4476.87
2003-12-30, 4470.38, 4477.00, 4452.80, 4470.38
2003-12-29, 4457.49, 4460.90, 4432.80, 4457.49
2003-12-24, 4444.70, 4457.40, 4432.90, 4444.70
2003-12-23, 4440.87, 4440.90, 4411.50, 4440.87
2003-12-22, 4423.98, 4431.50, 4392.40, 4423.98
2003-12-19, 4412.28, 4427.80, 4389.00, 4412.28
2003-12-18, 4397.26, 4402.70, 4347.70, 4397.26
2003-12-17, 4354.23, 4366.50, 4333.10, 4354.23
2003-12-16, 4332.96, 4351.00, 4329.00, 4332.96
2003-12-15, 4347.99, 4397.20, 4348.00, 4347.99
2003-12-12, 4347.64, 4366.80, 4329.80, 4347.64
2003-12-11, 4331.27, 4347.20, 4316.20, 4331.27
2003-12-10, 4335.39, 4379.30, 4312.50, 4335.39
2003-12-09, 4379.58, 4407.50, 4360.70, 4379.58
2003-12-08, 4359.84, 4367.30, 4338.30, 4359.84
2003-12-05, 4367.03, 4385.40, 4337.70, 4367.03
2003-12-04, 4378.21, 4391.30, 4371.50, 4378.21
2003-12-03, 4392.02, 4401.60, 4373.00, 4392.02
2003-12-02, 4378.94, 4416.50, 4359.90, 4378.94
2003-12-01, 4410.03, 4410.00, 4350.80, 4410.03
2003-11-28, 4342.60, 4380.20, 4333.20, 4342.60
2003-11-27, 4361.09, 4390.40, 4350.70, 4361.09
2003-11-26, 4370.35, 4423.60, 4366.70, 4370.35
2003-11-25, 4388.75, 4409.40, 4378.10, 4388.75
2003-11-24, 4382.35, 4384.50, 4320.80, 4382.35
2003-11-21, 4319.02, 4324.00, 4295.60, 4319.02
2003-11-20, 4307.98, 4356.50, 4270.50, 4307.98
2003-11-19, 4327.35, 4340.30, 4316.10, 4327.35
2003-11-18, 4354.70, 4375.30, 4339.60, 4354.70
2003-11-17, 4338.88, 4390.70, 4337.30, 4338.88
2003-11-14, 4396.99, 4411.30, 4375.10, 4396.99
2003-11-13, 4373.04, 4406.80, 4361.20, 4373.04
2003-11-12, 4371.25, 4372.70, 4336.20, 4371.25
2003-11-11, 4345.07, 4349.20, 4313.50, 4345.07
2003-11-10, 4341.76, 4373.90, 4338.60, 4341.76
2003-11-07, 4376.87, 4389.20, 4325.90, 4376.87
2003-11-06, 4324.19, 4337.70, 4283.40, 4324.19
2003-11-05, 4303.43, 4327.50, 4288.10, 4303.43
2003-11-04, 4330.25, 4352.60, 4322.40, 4330.25
2003-11-03, 4332.57, 4338.10, 4286.10, 4332.57
2003-10-31, 4287.59, 4292.30, 4274.00, 4287.59
2003-10-30, 4300.93, 4332.90, 4260.30, 4300.93
2003-10-29, 4265.65, 4293.10, 4256.20, 4265.65
2003-10-28, 4272.93, 4280.10, 4255.60, 4272.93
2003-10-27, 4251.31, 4267.00, 4238.10, 4251.31
2003-10-24, 4239.00, 4248.70, 4219.00, 4239.00
2003-10-23, 4240.22, 4277.60, 4212.50, 4240.22
2003-10-22, 4285.63, 4359.40, 4266.10, 4285.63
2003-10-21, 4352.31, 4377.60, 4347.10, 4352.31
2003-10-20, 4347.55, 4370.40, 4329.40, 4347.55
2003-10-17, 4343.97, 4360.10, 4334.50, 4343.97
2003-10-16, 4339.68, 4371.20, 4326.40, 4339.68
2003-10-15, 4368.82, 4393.80, 4341.00, 4368.82
2003-10-14, 4334.09, 4375.00, 4323.90, 4334.09
2003-10-13, 4362.34, 4362.30, 4328.00, 4362.34
2003-10-10, 4311.02, 4327.00, 4291.40, 4311.02
2003-10-09, 4313.88, 4316.80, 4259.20, 4313.88
2003-10-08, 4268.59, 4315.60, 4257.50, 4268.59
2003-10-07, 4271.96, 4275.60, 4241.70, 4271.96
2003-10-06, 4270.10, 4286.00, 4260.20, 4270.10
2003-10-03, 4274.04, 4285.40, 4206.80, 4274.04
2003-10-02, 4209.06, 4209.10, 4172.00, 4209.06
2003-10-01, 4169.19, 4169.20, 4094.20, 4169.19
2003-09-30, 4091.31, 4164.00, 4081.80, 4091.31
2003-09-29, 4142.72, 4190.70, 4135.90, 4142.72
2003-09-26, 4157.13, 4201.90, 4146.40, 4157.13
2003-09-25, 4202.18, 4225.40, 4176.50, 4202.18
2003-09-24, 4236.39, 4265.30, 4223.40, 4236.39
2003-09-23, 4221.71, 4251.40, 4200.80, 4221.71
2003-09-22, 4228.15, 4251.40, 4198.20, 4228.15
2003-09-19, 4257.01, 4321.00, 4244.80, 4257.01
2003-09-18, 4314.70, 4314.70, 4284.40, 4314.70
2003-09-17, 4292.96, 4329.60, 4293.00, 4292.96
2003-09-16, 4298.98, 4301.90, 4259.50, 4298.98
2003-09-15, 4260.92, 4277.00, 4244.00, 4260.92
2003-09-12, 4237.81, 4276.20, 4229.60, 4237.81
2003-09-11, 4242.19, 4266.20, 4227.20, 4242.19
2003-09-10, 4252.08, 4263.60, 4240.70, 4252.08
2003-09-09, 4263.91, 4293.70, 4254.30, 4263.91
2003-09-08, 4292.09, 4298.00, 4270.90, 4292.09
2003-09-05, 4257.20, 4261.00, 4227.10, 4257.20
2003-09-04, 4248.83, 4270.20, 4240.70, 4248.83
2003-09-03, 4262.12, 4279.10, 4204.40, 4262.12
2003-09-02, 4204.36, 4218.50, 4193.30, 4204.36
2003-09-01, 4204.43, 4222.10, 4161.10, 4204.43
2003-08-29, 4161.06, 4227.70, 4161.10, 4161.06
2003-08-28, 4197.97, 4229.00, 4182.50, 4197.97
2003-08-27, 4206.39, 4214.30, 4177.40, 4206.39
2003-08-26, 4177.36, 4227.80, 4171.60, 4177.36
2003-08-22, 4225.89, 4265.30, 4222.00, 4225.89
2003-08-21, 4223.48, 4250.40, 4217.10, 4223.48
2003-08-20, 4217.36, 4254.40, 4196.50, 4217.36
2003-08-19, 4250.82, 4286.90, 4246.30, 4250.82
2003-08-18, 4272.12, 4272.60, 4244.60, 4272.12
2003-08-15, 4247.34, 4266.40, 4233.50, 4247.34
2003-08-14, 4237.83, 4242.80, 4180.70, 4237.83
2003-08-13, 4180.68, 4216.80, 4175.10, 4180.68
2003-08-12, 4185.57, 4203.50, 4170.90, 4185.57
2003-08-11, 4176.66, 4181.70, 4147.80, 4176.66
2003-08-08, 4147.79, 4160.70, 4095.60, 4147.79
2003-08-07, 4095.56, 4095.60, 4059.70, 4095.56
2003-08-06, 4070.42, 4121.00, 4044.90, 4070.42
2003-08-05, 4121.02, 4131.00, 4091.10, 4121.02
2003-08-04, 4100.05, 4147.40, 4086.20, 4100.05
2003-08-01, 4098.43, 4157.00, 4096.70, 4098.43
2003-07-31, 4157.02, 4171.00, 4114.10, 4157.02
2003-07-30, 4141.17, 4159.30, 4131.70, 4141.17
2003-07-29, 4137.01, 4164.40, 4125.00, 4137.01
2003-07-28, 4148.82, 4183.00, 4131.20, 4148.82
2003-07-25, 4131.18, 4149.60, 4116.30, 4131.18
2003-07-24, 4149.60, 4155.20, 4086.50, 4149.60
2003-07-23, 4086.49, 4115.20, 4077.90, 4086.49
2003-07-22, 4079.75, 4079.70, 4043.50, 4079.75
2003-07-21, 4044.28, 4097.90, 4043.80, 4044.28
2003-07-18, 4073.20, 4090.30, 4056.60, 4073.20
2003-07-17, 4056.57, 4082.60, 4031.90, 4056.57
2003-07-16, 4077.13, 4132.00, 4077.10, 4077.13
2003-07-15, 4102.50, 4135.60, 4102.50, 4102.50
2003-07-14, 4127.64, 4135.90, 4058.10, 4127.64
2003-07-11, 4058.14, 4064.20, 4013.70, 4058.14
2003-07-10, 4028.76, 4068.20, 4014.50, 4028.76
2003-07-09, 4054.69, 4086.60, 4048.60, 4054.69
2003-07-08, 4073.60, 4088.20, 4051.40, 4073.60
2003-07-07, 4074.77, 4076.80, 4021.10, 4074.77
2003-07-04, 4021.50, 4031.40, 4001.30, 4021.50
2003-07-03, 4024.80, 4031.40, 3980.30, 4024.80
2003-07-02, 4006.86, 4025.80, 3963.90, 4006.86
2003-07-01, 3963.92, 4040.70, 3951.50, 3963.92
2003-06-30, 4031.17, 4099.00, 4021.60, 4031.17
2003-06-27, 4067.84, 4073.10, 4040.80, 4067.84
2003-06-26, 4041.67, 4077.20, 4029.20, 4041.67
2003-06-25, 4067.86, 4089.90, 4049.80, 4067.86
2003-06-24, 4060.93, 4094.90, 4052.40, 4060.93
2003-06-23, 4087.89, 4160.10, 4081.30, 4087.89
2003-06-20, 4160.14, 4169.10, 4119.00, 4160.14
2003-06-19, 4131.46, 4210.80, 4128.70, 4131.46
2003-06-18, 4207.01, 4218.80, 4172.80, 4207.01
2003-06-17, 4190.36, 4199.10, 4152.90, 4190.36
2003-06-16, 4152.90, 4174.30, 4112.40, 4152.90
2003-06-13, 4134.12, 4180.10, 4124.90, 4134.12
2003-06-12, 4161.26, 4193.60, 4150.00, 4161.26
2003-06-11, 4150.15, 4162.10, 4113.00, 4150.15
2003-06-10, 4113.01, 4132.40, 4108.60, 4113.01
2003-06-09, 4129.09, 4150.80, 4101.10, 4129.09
2003-06-06, 4150.79, 4178.50, 4104.30, 4150.79
2003-06-05, 4104.25, 4148.40, 4083.10, 4104.25
2003-06-04, 4126.55, 4143.50, 4093.10, 4126.55
2003-06-03, 4115.73, 4129.30, 4074.40, 4115.73
2003-06-02, 4129.28, 4129.30, 4048.10, 4129.28
2003-05-30, 4048.14, 4096.00, 4048.10, 4048.14
2003-05-29, 4083.59, 4095.50, 4044.40, 4083.59
2003-05-28, 4071.86, 4073.10, 3992.40, 4071.86
2003-05-27, 3992.38, 4000.70, 3920.20, 3992.38
2003-05-23, 3979.84, 4012.00, 3954.00, 3979.84
2003-05-22, 3990.45, 3990.40, 3936.40, 3990.45
2003-05-21, 3936.38, 3971.60, 3907.80, 3936.38
2003-05-20, 3971.61, 3985.00, 3928.40, 3971.61
2003-05-19, 3941.34, 4049.00, 3932.50, 3941.34
2003-05-16, 4049.01, 4080.80, 4011.10, 4049.01
2003-05-15, 4011.08, 4020.30, 3965.60, 4011.08
2003-05-14, 3975.02, 4023.20, 3971.70, 3975.02
2003-05-13, 3999.89, 4008.80, 3976.10, 3999.89
2003-05-12, 3987.44, 3991.00, 3941.10, 3987.44
2003-05-09, 3969.35, 3974.50, 3912.80, 3969.35
2003-05-08, 3928.87, 3992.90, 3919.50, 3928.87
2003-05-07, 3992.90, 4038.50, 3981.70, 3992.90
2003-05-06, 4006.39, 4007.00, 3952.60, 4006.39
2003-05-02, 3952.59, 3952.60, 3880.10, 3952.59
2003-05-01, 3880.13, 3926.00, 3875.30, 3880.13
2003-04-30, 3925.97, 3943.00, 3912.30, 3925.97
2003-04-29, 3927.82, 3976.20, 3915.00, 3927.82
2003-04-28, 3940.25, 3943.00, 3855.50, 3940.25
2003-04-25, 3870.20, 3919.40, 3859.90, 3870.20
2003-04-24, 3899.03, 3977.80, 3892.20, 3899.03
2003-04-23, 3966.45, 3997.30, 3917.70, 3966.45
2003-04-22, 3917.69, 3924.20, 3873.90, 3917.69
2003-04-17, 3889.22, 3904.60, 3826.10, 3889.22
2003-04-16, 3854.90, 3967.80, 3849.50, 3854.90
2003-04-15, 3916.85, 3926.50, 3849.40, 3916.85
2003-04-14, 3849.41, 3857.40, 3800.70, 3849.41
2003-04-11, 3808.08, 3871.40, 3803.30, 3808.08
2003-04-10, 3803.27, 3870.70, 3803.20, 3803.27
2003-04-09, 3861.42, 3907.10, 3824.50, 3861.42
2003-04-08, 3868.79, 3935.80, 3868.50, 3868.79
2003-04-07, 3935.82, 3962.20, 3814.40, 3935.82
2003-04-04, 3814.36, 3841.70, 3751.70, 3814.36
2003-04-03, 3771.05, 3808.50, 3744.40, 3771.05
2003-04-02, 3753.41, 3778.30, 3682.00, 3753.41
2003-04-01, 3684.78, 3691.80, 3612.30, 3684.78
2003-03-31, 3613.28, 3708.50, 3580.90, 3613.28
2003-03-28, 3708.53, 3752.60, 3695.70, 3708.53
2003-03-27, 3729.05, 3793.10, 3711.50, 3729.05
2003-03-26, 3793.12, 3809.50, 3735.00, 3793.12
2003-03-25, 3761.96, 3782.80, 3660.40, 3761.96
2003-03-24, 3743.27, 3861.10, 3734.10, 3743.27
2003-03-21, 3861.07, 3881.70, 3765.70, 3861.07
2003-03-20, 3765.66, 3790.70, 3715.80, 3765.66
2003-03-19, 3765.43, 3828.30, 3716.50, 3765.43
2003-03-18, 3747.28, 3810.80, 3714.00, 3747.28
2003-03-17, 3722.27, 3774.30, 3525.30, 3722.27
2003-03-14, 3601.83, 3612.90, 3486.90, 3601.83
2003-03-13, 3486.90, 3489.10, 3287.00, 3486.90
2003-03-12, 3287.04, 3466.40, 3277.50, 3287.04
2003-03-11, 3452.73, 3468.50, 3400.30, 3452.73
2003-03-10, 3436.05, 3502.40, 3434.50, 3436.05
2003-03-07, 3491.59, 3555.40, 3467.20, 3491.59
2003-03-06, 3555.42, 3590.30, 3526.10, 3555.42
2003-03-05, 3563.54, 3625.30, 3558.80, 3563.54
2003-03-04, 3625.34, 3684.70, 3612.60, 3625.34
2003-03-03, 3684.67, 3714.90, 3640.80, 3684.67
2003-02-28, 3655.58, 3655.60, 3553.60, 3655.58
2003-02-27, 3569.88, 3627.40, 3535.10, 3569.88
2003-02-26, 3593.29, 3652.00, 3558.80, 3593.29
2003-02-25, 3621.47, 3701.80, 3592.10, 3621.47
2003-02-24, 3701.84, 3746.50, 3699.80, 3701.84
2003-02-21, 3727.11, 3727.10, 3660.20, 3727.11
2003-02-20, 3687.25, 3724.70, 3655.80, 3687.25
2003-02-19, 3658.30, 3738.50, 3657.90, 3658.30
2003-02-18, 3729.54, 3747.00, 3669.60, 3729.54
2003-02-17, 3692.37, 3692.40, 3611.90, 3692.37
2003-02-14, 3611.90, 3683.60, 3601.50, 3611.90
2003-02-13, 3610.82, 3640.70, 3568.70, 3610.82
2003-02-12, 3616.12, 3669.20, 3613.30, 3616.12
2003-02-11, 3669.21, 3675.00, 3579.10, 3669.21
2003-02-10, 3579.07, 3626.40, 3568.10, 3579.07
2003-02-07, 3599.16, 3639.10, 3568.40, 3599.16
2003-02-06, 3597.04, 3689.70, 3563.90, 3597.04
2003-02-05, 3678.72, 3678.70, 3569.00, 3678.72
2003-02-04, 3590.09, 3689.40, 3590.10, 3590.09
2003-02-03, 3689.36, 3698.90, 3567.40, 3689.36
2003-01-31, 3567.41, 3580.50, 3510.60, 3567.41
2003-01-30, 3578.67, 3579.60, 3483.80, 3578.67
2003-01-29, 3483.79, 3493.70, 3391.50, 3483.79
2003-01-28, 3489.98, 3538.50, 3464.10, 3489.98
2003-01-27, 3480.83, 3603.70, 3460.30, 3480.83
2003-01-24, 3603.72, 3665.20, 3583.70, 3603.72
2003-01-23, 3622.16, 3721.70, 3622.20, 3622.16
2003-01-22, 3677.98, 3752.80, 3658.40, 3677.98
2003-01-21, 3736.69, 3815.00, 3736.70, 3736.69
2003-01-20, 3778.61, 3853.40, 3774.10, 3778.61
2003-01-17, 3820.57, 3881.80, 3820.60, 3820.57
2003-01-16, 3881.81, 3900.80, 3863.10, 3881.81
2003-01-15, 3887.75, 3963.20, 3880.10, 3887.75
2003-01-14, 3945.59, 3983.80, 3924.30, 3945.59
2003-01-13, 3948.27, 4020.20, 3921.90, 3948.27
2003-01-10, 3974.12, 3997.20, 3926.00, 3974.12
2003-01-09, 3933.98, 3942.50, 3865.80, 3933.98
2003-01-08, 3924.82, 3957.40, 3906.80, 3924.82
2003-01-07, 3957.39, 4015.40, 3925.40, 3957.39
2003-01-06, 4001.37, 4025.50, 3930.90, 4001.37
2003-01-03, 4004.95, 4027.60, 3991.20, 4004.95
2003-01-02, 4009.46, 4009.50, 3915.80, 4009.46
2002-12-31, 3940.36, 3949.10, 3890.70, 3940.36
2002-12-30, 3900.62, 3903.70, 3805.10, 3900.62
2002-12-27, 3829.39, 3944.10, 3822.20, 3829.39
2002-12-24, 3942.10, 3957.70, 3923.40, 3942.10
2002-12-23, 3936.87, 3936.90, 3887.60, 3936.87
2002-12-20, 3889.86, 3893.30, 3841.40, 3889.86
2002-12-19, 3841.41, 3907.20, 3803.40, 3841.41
2002-12-18, 3835.18, 3911.40, 3827.80, 3835.18
2002-12-17, 3908.71, 3999.80, 3906.10, 3908.71
2002-12-16, 3983.97, 3987.90, 3846.80, 3983.97
2002-12-13, 3878.07, 3961.80, 3839.40, 3878.07
2002-12-12, 3935.31, 3982.30, 3916.00, 3935.31
2002-12-11, 3974.87, 3995.00, 3919.90, 3974.87
2002-12-10, 3925.00, 3985.60, 3912.10, 3925.00
2002-12-09, 3933.93, 4039.80, 3933.90, 3933.93
2002-12-06, 4013.46, 4050.40, 3931.90, 4013.46
2002-12-05, 4032.42, 4109.90, 4019.60, 4032.42
2002-12-04, 4048.60, 4075.40, 4023.00, 4048.60
2002-12-03, 4075.39, 4154.30, 4070.60, 4075.39
2002-12-02, 4154.27, 4218.60, 4149.80, 4154.27
2002-11-29, 4169.41, 4206.80, 4130.30, 4169.41
2002-11-28, 4185.40, 4202.20, 4138.90, 4185.40
2002-11-27, 4144.19, 4146.20, 4060.90, 4144.19
2002-11-26, 4070.96, 4142.10, 4058.30, 4070.96
2002-11-25, 4122.21, 4197.70, 4108.00, 4122.21
2002-11-22, 4175.23, 4224.80, 4162.80, 4175.23
2002-11-21, 4190.00, 4194.80, 4094.90, 4190.00
2002-11-20, 4094.86, 4118.40, 4069.30, 4094.86
2002-11-19, 4096.51, 4116.90, 4070.70, 4096.51
2002-11-18, 4115.99, 4164.70, 4087.00, 4115.99
2002-11-15, 4091.62, 4117.40, 4053.10, 4091.62
2002-11-14, 4053.14, 4064.00, 3985.40, 4053.14
2002-11-13, 4029.38, 4085.00, 3986.90, 4029.38
2002-11-12, 4085.05, 4085.00, 4013.90, 4085.05
2002-11-11, 4015.58, 4044.00, 3961.00, 4015.58
2002-11-08, 4034.58, 4091.60, 4026.20, 4034.58
2002-11-07, 4081.26, 4147.10, 4073.40, 4081.26
2002-11-06, 4103.72, 4192.40, 4101.00, 4103.72
2002-11-05, 4146.13, 4146.10, 4083.10, 4146.13
2002-11-04, 4141.46, 4143.40, 3997.00, 4141.46
2002-11-01, 3996.98, 4039.70, 3953.30, 3996.98
2002-10-31, 4039.66, 4073.00, 3978.70, 4039.66
2002-10-30, 4002.65, 4002.70, 3934.60, 4002.65
2002-10-29, 3935.93, 4090.50, 3919.40, 3935.93
2002-10-28, 4090.46, 4147.90, 4051.10, 4090.46
2002-10-25, 4051.09, 4103.70, 4019.80, 4051.09
2002-10-24, 4103.69, 4107.70, 4006.90, 4103.69
2002-10-23, 4006.91, 4166.60, 4006.90, 4006.91
2002-10-22, 4118.88, 4184.60, 4108.80, 4118.88
2002-10-21, 4133.77, 4156.30, 4086.50, 4133.77
2002-10-18, 4130.54, 4197.50, 4075.40, 4130.54
2002-10-17, 4170.68, 4189.00, 4057.70, 4170.68
2002-10-16, 4057.71, 4179.60, 4031.60, 4057.71
2002-10-15, 4130.33, 4130.30, 3931.60, 4130.33
2002-10-14, 3931.64, 3992.60, 3908.10, 3931.64
2002-10-11, 3953.38, 3953.40, 3777.30, 3953.38
2002-10-10, 3777.28, 3780.40, 3663.40, 3777.28
2002-10-09, 3742.40, 3778.30, 3704.30, 3742.40
2002-10-08, 3730.47, 3840.50, 3723.90, 3730.47
2002-10-07, 3780.93, 3813.80, 3733.40, 3780.93
2002-10-04, 3813.77, 3886.20, 3793.70, 3813.77
2002-10-03, 3880.34, 3961.50, 3855.50, 3880.34
2002-10-02, 3905.25, 3925.60, 3797.40, 3905.25
2002-10-01, 3797.40, 3806.40, 3690.40, 3797.40
2002-09-30, 3721.75, 3907.20, 3669.70, 3721.75
2002-09-27, 3907.20, 3920.30, 3831.20, 3907.20
2002-09-26, 3850.61, 3850.60, 3696.20, 3850.61
2002-09-25, 3696.25, 3771.50, 3624.20, 3696.25
2002-09-24, 3671.13, 3761.10, 3609.90, 3671.13
2002-09-23, 3739.37, 3925.20, 3717.80, 3739.37
2002-09-20, 3860.10, 4064.10, 3755.60, 3860.10
2002-09-19, 3813.53, 3896.90, 3781.60, 3813.53
2002-09-18, 3865.41, 4025.10, 3865.40, 3865.41
2002-09-17, 4025.15, 4150.20, 4014.70, 4025.15
2002-09-16, 4044.25, 4068.40, 3973.70, 4044.25
2002-09-13, 4008.02, 4085.30, 3927.80, 4008.02
2002-09-12, 4084.90, 4210.70, 4078.70, 4084.90
2002-09-11, 4210.66, 4246.40, 4129.40, 4210.66
2002-09-10, 4175.52, 4177.60, 4062.40, 4175.52
2002-09-09, 4062.44, 4107.20, 4035.50, 4062.44
2002-09-06, 4107.22, 4138.30, 3981.90, 4107.22
2002-09-05, 4011.01, 4064.70, 3918.60, 4011.01
2002-09-04, 4026.95, 4071.60, 3990.30, 4026.95
2002-09-03, 4028.65, 4180.90, 3991.00, 4028.65
2002-09-02, 4180.88, 4227.30, 4156.20, 4180.88
2002-08-30, 4227.28, 4259.30, 4173.50, 4227.28
2002-08-29, 4209.31, 4274.00, 4179.30, 4209.31
2002-08-28, 4274.02, 4449.70, 4274.00, 4274.02
2002-08-27, 4449.72, 4464.00, 4358.30, 4449.72
2002-08-23, 4389.82, 4455.30, 4389.80, 4389.82
2002-08-22, 4434.72, 4437.20, 4364.80, 4434.72
2002-08-21, 4364.80, 4466.40, 4348.90, 4364.80
2002-08-20, 4368.89, 4452.40, 4361.50, 4368.89
2002-08-19, 4426.85, 4432.30, 4307.70, 4426.85
2002-08-16, 4329.97, 4382.30, 4285.90, 4329.97
2002-08-15, 4327.45, 4345.70, 4171.10, 4327.45
2002-08-14, 4171.06, 4271.70, 4158.30, 4171.06
2002-08-13, 4271.66, 4271.70, 4162.50, 4271.66
2002-08-12, 4221.56, 4322.40, 4212.70, 4221.56
2002-08-09, 4322.36, 4322.40, 4190.40, 4322.36
2002-08-08, 4240.47, 4240.50, 4094.40, 4240.47
2002-08-07, 4094.43, 4206.90, 4069.00, 4094.43
2002-08-06, 4131.03, 4136.10, 3900.70, 4131.03
2002-08-05, 3996.41, 4080.90, 3946.40, 3996.41
2002-08-02, 4075.55, 4102.50, 4023.30, 4075.55
2002-08-01, 4044.52, 4282.40, 4043.50, 4044.52
2002-07-31, 4246.21, 4306.10, 4169.40, 4246.21
2002-07-30, 4180.92, 4271.30, 4133.70, 4180.92
2002-07-29, 4202.70, 4202.70, 4016.60, 4202.70
2002-07-26, 4016.65, 4029.50, 3854.20, 4016.65
2002-07-25, 3965.89, 3965.90, 3777.10, 3965.89
2002-07-24, 3777.13, 3858.00, 3625.90, 3777.13
2002-07-23, 3857.99, 3994.40, 3794.40, 3857.99
2002-07-22, 3895.50, 4098.30, 3895.50, 3895.50
2002-07-19, 4098.32, 4297.30, 4098.30, 4098.32
2002-07-18, 4297.30, 4301.20, 4168.10, 4297.30
2002-07-17, 4190.63, 4200.00, 3966.80, 4190.63
2002-07-16, 4021.93, 4080.00, 3860.30, 4021.93
2002-07-15, 3994.50, 4258.70, 3974.60, 3994.50
2002-07-12, 4224.11, 4341.10, 4171.00, 4224.11
2002-07-11, 4230.05, 4420.10, 4230.00, 4230.05
2002-07-10, 4420.13, 4542.90, 4420.10, 4420.13
2002-07-09, 4542.94, 4636.10, 4493.00, 4542.94
2002-07-08, 4601.29, 4615.60, 4552.00, 4601.29
2002-07-05, 4615.65, 4618.80, 4471.20, 4615.65
2002-07-04, 4471.19, 4471.70, 4392.60, 4471.19
2002-07-03, 4392.55, 4572.70, 4392.60, 4392.55
2002-07-02, 4546.77, 4685.80, 4530.70, 4546.77
2002-07-01, 4685.76, 4708.70, 4620.70, 4685.76
2002-06-28, 4656.36, 4657.10, 4540.60, 4656.36
2002-06-27, 4540.65, 4589.60, 4521.00, 4540.65
2002-06-26, 4531.01, 4631.00, 4442.90, 4531.01
2002-06-25, 4630.96, 4648.10, 4541.90, 4630.96
2002-06-24, 4541.87, 4644.60, 4537.70, 4541.87
2002-06-21, 4605.35, 4641.40, 4506.30, 4605.35
2002-06-20, 4580.34, 4679.60, 4568.40, 4580.34
2002-06-19, 4652.43, 4702.00, 4616.70, 4652.43
2002-06-18, 4702.01, 4775.10, 4697.70, 4702.01
2002-06-17, 4756.75, 4761.70, 4630.80, 4756.75
2002-06-14, 4630.77, 4771.90, 4565.40, 4630.77
2002-06-13, 4771.91, 4882.80, 4762.20, 4771.91
2002-06-12, 4851.67, 4934.80, 4850.80, 4851.67
2002-06-11, 4934.82, 4943.70, 4888.30, 4934.82
2002-06-10, 4928.21, 4948.30, 4905.00, 4928.21
2002-06-07, 4920.40, 4957.60, 4851.20, 4920.40
2002-06-06, 4957.63, 5016.70, 4951.40, 4957.63
2002-06-05, 4989.15, 5085.10, 4971.40, 4989.15
2002-05-31, 5085.07, 5085.10, 5036.30, 5085.07
2002-05-30, 5040.75, 5083.00, 5016.90, 5040.75
2002-05-29, 5082.98, 5085.10, 5056.40, 5082.98
